Unique_Session_ID,Group_ID,Participant_ID,Day_Num,Block,Session_Type,Time_Offset,Dimension,Intensity
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,132.5,Productivity,15.348333333333334
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,132.5,Productivity,50.04
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,132.5,Productivity,2.4283333333333332
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,132.5,Productivity,2.62
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,132.5,Productivity,14.076666666666666
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,132.5,Productivity,73.83999999999999
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,132.5,Productivity,24.89
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,132.5,Productivity,3.42
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,132.5,Productivity,29.203333333333333
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,132.5,Productivity,0
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,132.5,Productivity,24.861666666666665
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,132.5,Productivity,0.49333333333333335
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,132.5,Productivity,25.685000000000002
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,132.5,Productivity,1.5716666666666665
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,162.5,Productivity,23.45
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,162.5,Productivity,6.8999999999999995
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,162.5,Productivity,8.345
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,162.5,Productivity,20.023333333333333
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,162.5,Productivity,0.5616666666666666
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,162.5,Productivity,9.88448275862069
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,162.5,Productivity,38.155
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,162.5,Productivity,20.866666666666667
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,162.5,Productivity,0.97
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,162.5,Productivity,19.665
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,162.5,Productivity,0.31
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,162.5,Productivity,50.04
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,162.5,Productivity,2.801666666666667
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,162.5,Productivity,5.7316666666666665
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,162.5,Productivity,2.62
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,162.5,Productivity,14.725
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,162.5,Productivity,0.12
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,162.5,Productivity,75.82333333333334
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,162.5,Productivity,31.314999999999998
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,162.5,Productivity,30.618333333333336
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,162.5,Productivity,28.706666666666667
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,162.5,Productivity,25.81
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,162.5,Productivity,3.856666666666667
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,162.5,Productivity,24.811666666666667
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,162.5,Productivity,62.205
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,162.5,Productivity,26.4
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,162.5,Productivity,4.726666666666667
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,162.5,Productivity,66.95666666666666
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,162.5,Productivity,0.43
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,162.5,Productivity,6.609999999999999
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,192.5,Productivity,24.68
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,192.5,Productivity,1.2233333333333334
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,192.5,Productivity,34.766666666666666
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,192.5,Productivity,7.728333333333334
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,192.5,Productivity,10.186666666666666
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,192.5,Productivity,21.486666666666668
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,192.5,Productivity,0.4366666666666667
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,192.5,Productivity,10.207241379310345
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,192.5,Productivity,37.77
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,192.5,Productivity,29.923333333333332
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,192.5,Productivity,3.3733333333333335
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,192.5,Productivity,21.763333333333335
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,192.5,Productivity,0.31
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,192.5,Productivity,50.27166666666667
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,192.5,Productivity,8.28
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,192.5,Productivity,7.78
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,192.5,Productivity,2.8066666666666666
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,192.5,Productivity,13.866666666666667
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,192.5,Productivity,3.391666666666667
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,192.5,Productivity,76.08666666666666
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,192.5,Productivity,32.76166666666666
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,192.5,Productivity,43.72666666666667
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,192.5,Productivity,27.626666666666665
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,192.5,Productivity,25.97
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,192.5,Productivity,12.924999999999999
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,192.5,Productivity,24.87833333333333
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,192.5,Productivity,37.69
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,192.5,Productivity,61.82
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,192.5,Productivity,26.618333333333336
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,192.5,Productivity,5.52
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,192.5,Productivity,80.50333333333333
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,192.5,Productivity,1.02
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,192.5,Productivity,2.91
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,192.5,Productivity,13.861666666666666
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,222.5,Productivity,25.19666666666667
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,222.5,Productivity,9.773333333333333
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,222.5,Productivity,40.940000000000005
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,222.5,Productivity,0.15
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,222.5,Productivity,8.283333333333333
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,222.5,Productivity,0.39
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,222.5,Productivity,10.916666666666666
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,222.5,Productivity,23.868333333333336
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,222.5,Productivity,0.33166666666666667
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,222.5,Productivity,10.530000000000001
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,222.5,Productivity,37.468333333333334
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,222.5,Productivity,2.7920000000000003
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,222.5,Productivity,36.785000000000004
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,222.5,Productivity,4.685
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,222.5,Productivity,23.95
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,222.5,Productivity,0.31
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,222.5,Productivity,50.44833333333333
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,222.5,Productivity,9.028333333333334
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,222.5,Productivity,11.726666666666667
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,222.5,Productivity,3.41
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,222.5,Productivity,12.160000000000002
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,222.5,Productivity,13.631666666666666
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,222.5,Productivity,75.86833333333333
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,222.5,Productivity,32.34166666666667
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,222.5,Productivity,53.333333333333336
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,222.5,Productivity,26.564999999999998
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,222.5,Productivity,0.32999999999999996
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,222.5,Productivity,26.320000000000004
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,222.5,Productivity,13.21
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,222.5,Productivity,1.16
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,222.5,Productivity,24.868333333333336
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,222.5,Productivity,0.855
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,222.5,Productivity,39.48
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,222.5,Productivity,60.300000000000004
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,222.5,Productivity,26.633333333333336
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,222.5,Productivity,5.358333333333333
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,222.5,Productivity,84.60833333333333
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,222.5,Productivity,9.348333333333334
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,222.5,Productivity,4.206666666666666
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,222.5,Productivity,20.546666666666667
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,252.5,Productivity,25.871666666666666
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,252.5,Productivity,13.136666666666665
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,252.5,Productivity,38.54666666666667
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,252.5,Productivity,44.51333333333333
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,252.5,Productivity,52.083333333333336
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,252.5,Productivity,8.375
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,252.5,Productivity,2.2583333333333333
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,252.5,Productivity,11.625
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,252.5,Productivity,28.418333333333333
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,252.5,Productivity,3.7399999999999998
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,252.5,Productivity,10.852758620689656
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,252.5,Productivity,35.913333333333334
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,252.5,Productivity,8.68
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,252.5,Productivity,49.88166666666666
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,252.5,Productivity,41.54333333333333
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,252.5,Productivity,5.248333333333334
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,252.5,Productivity,25.993333333333336
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,252.5,Productivity,2.6999999999999997
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,252.5,Productivity,50.416666666666664
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,252.5,Productivity,9.303333333333333
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,252.5,Productivity,25.036666666666665
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,252.5,Productivity,15.845
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,252.5,Productivity,4.135000000000001
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,252.5,Productivity,50.89
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,252.5,Productivity,10.091666666666667
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,252.5,Productivity,22.561666666666667
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,252.5,Productivity,75.48
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,252.5,Productivity,31.448333333333334
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,252.5,Productivity,61.083333333333336
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,252.5,Productivity,26.099999999999998
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,252.5,Productivity,13
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,252.5,Productivity,26.540000000000003
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,252.5,Productivity,13.145000000000001
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,252.5,Productivity,1.6533333333333333
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,252.5,Productivity,24.858333333333334
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,252.5,Productivity,3.2283333333333335
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,252.5,Productivity,45.52166666666667
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,252.5,Productivity,1.29
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,252.5,Productivity,55.92666666666667
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,252.5,Productivity,26.301666666666666
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,252.5,Productivity,5.175
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,252.5,Productivity,73.90833333333333
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,252.5,Productivity,10.548333333333334
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,252.5,Productivity,5.535
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,252.5,Productivity,25.208333333333332
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,282.5,Productivity,0.4
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,282.5,Productivity,27.081666666666667
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,282.5,Productivity,12.551666666666668
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,282.5,Productivity,1.68
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,282.5,Productivity,38.553333333333335
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,282.5,Productivity,46.77
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,282.5,Productivity,89.18
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,282.5,Productivity,37.63
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,282.5,Productivity,8.77
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,282.5,Productivity,2.5816666666666666
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,282.5,Productivity,24.43
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,282.5,Productivity,14.549999999999999
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,282.5,Productivity,1.4400000000000002
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,282.5,Productivity,34.281666666666666
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,282.5,Productivity,10.135
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,282.5,Productivity,11.17551724137931
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,282.5,Productivity,2.6
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,282.5,Productivity,36.343333333333334
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,282.5,Productivity,16.771666666666665
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,282.5,Productivity,1.8
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,282.5,Productivity,49.52166666666667
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,282.5,Productivity,45.39166666666667
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,282.5,Productivity,5.011666666666667
002_Day9_EOD,2_EndOfDay_Block_2,2,9,2,EndOfDay,282.5,Productivity,24.53
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,282.5,Productivity,27.471666666666668
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,282.5,Productivity,11.125
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,282.5,Productivity,50.46
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,282.5,Productivity,9.441666666666668
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,282.5,Productivity,25.843333333333334
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,282.5,Productivity,17.22666666666667
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,282.5,Productivity,3.6799999999999997
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,282.5,Productivity,53.23666666666667
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,282.5,Productivity,7.575
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,282.5,Productivity,31.013333333333335
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,282.5,Productivity,74.13666666666667
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,282.5,Productivity,27.266666666666666
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,282.5,Productivity,68.54333333333334
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,282.5,Productivity,28.176666666666666
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,282.5,Productivity,28.511666666666667
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,282.5,Productivity,26.123333333333335
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,282.5,Productivity,13.199999999999998
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,282.5,Productivity,2.7283333333333335
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,282.5,Productivity,24.91
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,282.5,Productivity,1.762
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,282.5,Productivity,3.9166666666666665
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,282.5,Productivity,55.44499999999999
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,282.5,Productivity,39.21333333333333
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,282.5,Productivity,48.61166666666667
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,282.5,Productivity,26.616666666666664
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,282.5,Productivity,4.953333333333333
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,282.5,Productivity,13.408333333333333
002_Day19_EOD,2_EndOfDay_Block_4,2,19,4,EndOfDay,282.5,Productivity,24.433333333333337
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,282.5,Productivity,11.491666666666667
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,282.5,Productivity,10.93
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,282.5,Productivity,28.103333333333335
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,312.5,Productivity,1.015
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,312.5,Productivity,28.301666666666666
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,312.5,Productivity,7.785
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,312.5,Productivity,7.478333333333333
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,312.5,Productivity,39.39
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,312.5,Productivity,48.54666666666666
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,312.5,Productivity,89.65166666666666
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,312.5,Productivity,38.105
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,312.5,Productivity,11.723333333333334
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,312.5,Productivity,2.635
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,312.5,Productivity,24.746666666666666
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,312.5,Productivity,20.919999999999998
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,312.5,Productivity,1.76
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,312.5,Productivity,25.85754901960784
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,312.5,Productivity,38.19
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,312.5,Productivity,19.07166666666667
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,312.5,Productivity,25.73
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,312.5,Productivity,11.31
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,312.5,Productivity,3.6199999999999997
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,312.5,Productivity,39.24833333333333
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,312.5,Productivity,23.958333333333332
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,312.5,Productivity,1.7716666666666665
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,312.5,Productivity,48.99
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,312.5,Productivity,48.370000000000005
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,312.5,Productivity,4.841666666666666
002_Day9_EOD,2_EndOfDay_Block_2,2,9,2,EndOfDay,312.5,Productivity,24.751666666666665
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,312.5,Productivity,28.676666666666666
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,312.5,Productivity,44.69
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,312.5,Productivity,49.98500000000001
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,312.5,Productivity,9.64
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,312.5,Productivity,27.861666666666665
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,312.5,Productivity,17.073333333333334
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,312.5,Productivity,3.1216666666666666
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,312.5,Productivity,59.74
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,312.5,Productivity,4.866666666666666
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,312.5,Productivity,39.83
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,312.5,Productivity,71.33166666666666
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,312.5,Productivity,18.961666666666666
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,312.5,Productivity,73.83666666666666
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,312.5,Productivity,31.278333333333336
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,312.5,Productivity,40.76
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,312.5,Productivity,25.599999999999998
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,312.5,Productivity,13.195
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,312.5,Productivity,3.4416666666666664
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,312.5,Productivity,25.141666666666666
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,312.5,Productivity,6.335
